stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
002225,41.8281888961792,0.9658091068267822,0.12019297480583191,39.338929653167725,0.9267286062240601,0.16308410465717316
002241,26.685752868652344,0.4900173544883728,0.37694814801216125,22.72704839706421,0.41430267691612244,0.5690467357635498
002246,31.889965534210205,0.8344115018844604,0.21795858442783356,29.12768840789795,0.7455006837844849,0.2700924873352051
002266,25.93493938446045,0.8999539613723755,0.1354081928730011,24.601900577545166,0.7957097291946411,0.23082351684570312
002268,26.999330520629883,0.8409131169319153,0.32029396295547485,23.608779907226562,0.7250254154205322,0.2420877069234848
002269,33.701090812683105,0.8979219198226929,0.1874542087316513,30.19808292388916,0.8073784112930298,0.280647873878479
002270,34.35490369796753,0.8970600366592407,0.1890917718410492,31.039881706237793,0.8021307587623596,0.30105194449424744
002284,25.609591007232666,0.7217681407928467,0.26208940148353577,24.412081241607666,0.65411776304245,0.3520409166812897
002286,23.344216346740723,0.7501046657562256,0.23077762126922607,22.718687057495117,0.7259206175804138,0.3048008978366852
002297,28.974339962005615,0.7979042530059814,0.21774128079414368,25.699129104614258,0.6332285404205322,0.3683857023715973
002299,27.62913227081299,0.7392450571060181,0.3303373456001282,23.973000049591064,0.5528554916381836,0.4736206531524658
002344,30.471932888031006,0.9110324382781982,0.23679287731647491,26.99756145477295,0.8223900198936462,0.20103180408477783
002363,24.367868900299072,0.8018558025360107,0.20631460845470428,22.439134120941162,0.7043067216873169,0.30667465925216675
002370,35.04338979721069,0.9333396553993225,0.21868285536766052,28.748648166656494,0.7818770408630371,0.2281648814678192
002375,28.873701095581055,0.8636223077774048,0.17532268166542053,23.40040922164917,0.5322744846343994,0.4916234612464905
002386,22.05559253692627,0.40429866313934326,0.533668577671051,18.661532402038574,0.29994961619377136,0.6594136357307434
002413,35.668044090270996,0.9578808546066284,0.13882562518119812,22.132174968719482,0.28597721457481384,0.634583592414856
002432,29.605603218078613,0.9200296998023987,0.16995024681091309,20.043346881866455,0.23427075147628784,0.6168571710586548
002437,20.776445865631104,0.2987573444843292,0.48955512046813965,18.487001657485962,0.23348481953144073,0.8357436656951904
002451,32.649641036987305,0.867409348487854,0.3146318197250366,26.30126714706421,0.5703694224357605,0.4502106010913849
002460,37.10901498794556,0.9240750074386597,0.28684327006340027,34.74628925323486,0.8938667178153992,0.13525494933128357
002471,28.233425617218018,0.5286962985992432,0.6050525903701782,20.18742799758911,0.24079950153827667,0.3787601590156555
002483,28.672783374786377,0.9408842325210571,0.07741160690784454,19.27122950553894,0.21138516068458557,0.602340579032898
002485,33.37347984313965,0.7728787064552307,0.40883705019950867,25.598430633544922,0.45002034306526184,0.4998430609703064
